week,forecast,lower_bound,upper_bound,subject_category,target
2023-02-05,3641.198497821743,2425.8077614035233,4802.400858949853,Science & Technology,sales_quantity
2023-02-12,2618.238189881474,1437.4653888245182,3871.5475276305515,Science & Technology,sales_quantity
2023-02-19,2807.1310673416788,1563.562423489804,4153.8883905262255,Science & Technology,sales_quantity
2023-02-26,3026.412040624135,1791.6749498942218,4268.509222821403,Science & Technology,sales_quantity
2023-03-05,2673.986148892178,1397.346803717593,3998.8724962468737,Science & Technology,sales_quantity
2023-03-12,2144.754032026074,909.0537466960446,3376.8901023541266,Science & Technology,sales_quantity
2023-03-19,2017.630038698602,870.4985786520533,3237.3715398610693,Science & Technology,sales_quantity
2023-03-26,2239.138632702197,1049.748924150646,3472.7942222742627,Science & Technology,sales_quantity
2023-04-02,2306.0004708827983,1031.755723532213,3530.1963080991427,Science & Technology,sales_quantity
2023-04-09,2039.8745877987367,763.4665960211427,3244.162315695229,Science & Technology,sales_quantity
2023-04-16,1836.1424041830758,617.8445818179072,3017.370186951649,Science & Technology,sales_quantity
2023-04-23,2078.796152929506,876.7587465033564,3349.3487558928655,Science & Technology,sales_quantity
2023-04-30,2563.0882312941753,1313.0673605049012,3790.973582498154,Science & Technology,sales_quantity
2023-05-07,2725.40417057505,1406.1294408032627,4004.0514743919252,Science & Technology,sales_quantity
2023-05-14,2365.4986382783213,1165.7789331049476,3624.6297582498482,Science & Technology,sales_quantity
2023-05-21,1888.0072967163642,673.2231676941825,3199.602709221816,Science & Technology,sales_quantity
2023-05-28,1754.4647167938165,487.6234216620349,2892.1140722879168,Science & Technology,sales_quantity
2023-06-04,1901.056406228287,599.4930304224154,3157.30027522376,Science & Technology,sales_quantity
2023-06-11,1900.4626842313892,670.1107419943846,3179.136092882851,Science & Technology,sales_quantity
2023-06-18,1610.1072372166614,287.2336406569966,2878.9096431524804,Science & Technology,sales_quantity
2023-06-25,1375.8399244047002,36.619838382915404,2599.3370252088425,Science & Technology,sales_quantity
2023-07-02,1487.5968904252788,163.09329959222325,2717.7487819221824,Science & Technology,sales_quantity
2023-07-09,1672.6003839063137,511.34705378276954,2922.595683751436,Science & Technology,sales_quantity
2023-07-16,1440.5967896014686,252.8290400909421,2694.5735781102485,Science & Technology,sales_quantity
2023-07-23,929.6859791548368,-273.74429378666235,2210.691060684055,Science & Technology,sales_quantity
2023-07-30,1069.9342349267822,-247.264945964151,2258.490423568601,Science & Technology,sales_quantity
2023-08-06,2603.8280792667274,1208.191807231653,3851.3380049048533,Science & Technology,sales_quantity
2023-08-13,4995.6892753864995,3649.3429644398907,6183.156676145456,Science & Technology,sales_quantity
2023-08-20,6617.963841016488,5304.123535391538,7880.523574018846,Science & Technology,sales_quantity
2023-08-27,6218.006484029629,5002.769487012602,7397.047883500862,Science & Technology,sales_quantity
2023-09-03,4132.912198132631,2901.6023600076196,5385.148054082527,Science & Technology,sales_quantity
2023-09-10,1919.840750402576,659.0214413931124,3093.242580447733,Science & Technology,sales_quantity
2023-09-17,831.8914721295807,-364.5506227899472,2049.9856028429895,Science & Technology,sales_quantity
2023-09-24,816.8632390781161,-475.1666874893669,2119.8895223970303,Science & Technology,sales_quantity
2023-10-01,997.1303814509225,-139.22817841416187,2237.860045628074,Science & Technology,sales_quantity
2023-10-08,842.0166459009961,-368.82539574060075,2097.164740336593,Science & Technology,sales_quantity
2023-10-15,594.5364546402188,-686.5775847518922,1751.7250956737805,Science & Technology,sales_quantity
2023-10-22,635.2893634982875,-517.4069060868509,1878.83170771341,Science & Technology,sales_quantity
2023-10-29,822.7814414582765,-513.4188621656372,1996.8103099393893,Science & Technology,sales_quantity
2023-11-05,725.7091061164282,-386.86051587618834,2016.4473989151195,Science & Technology,sales_quantity
2023-11-12,340.01362121838883,-882.6935794569914,1620.379863972827,Science & Technology,sales_quantity
2023-11-19,192.3878121834557,-1076.6672586738723,1450.637337739152,Science & Technology,sales_quantity
2023-11-26,608.1378574521345,-724.812376537065,1854.9232004055118,Science & Technology,sales_quantity
2023-12-03,1165.1180182699238,-87.24302410705651,2337.254170445745,Science & Technology,sales_quantity
2023-12-10,1221.5837651573133,-42.96705383405933,2519.3165255156487,Science & Technology,sales_quantity
2023-12-17,958.4277581684194,-306.62081414667546,2210.6884362023047,Science & Technology,sales_quantity
2023-12-24,1504.5065031006307,220.6936287302904,2662.093150097716,Science & Technology,sales_quantity
2023-12-31,3702.0672844599703,2445.362845269589,4884.611589441057,Science & Technology,sales_quantity
2024-01-07,6826.215048568274,5547.985427769088,8061.981961334667,Science & Technology,sales_quantity
2024-01-14,8878.029888150182,7597.465628501193,10059.836789001682,Science & Technology,sales_quantity
2024-01-21,8372.738384658001,7141.774536620345,9700.826384268756,Science & Technology,sales_quantity
2024-01-28,5775.245567643324,4544.126633647834,7035.999861314974,Science & Technology,sales_quantity
2024-02-04,3029.9999672252798,1705.7921296507825,4318.459932593147,Science & Technology,sales_quantity
2024-02-11,1709.4704427025754,444.4386285288883,2921.6062771702805,Science & Technology,sales_quantity
2024-02-18,1764.5138899821893,589.3237007508139,3042.0863256294074,Science & Technology,sales_quantity
2024-02-25,2053.4910729112357,920.8259129114713,3351.6928547620014,Science & Technology,sales_quantity
2024-03-03,1797.0091532514693,530.3400434748685,3030.359977349658,Science & Technology,sales_quantity
2024-03-10,1247.385346827635,46.688590065644966,2450.5237762452857,Science & Technology,sales_quantity
2024-03-17,1030.1019014292056,-120.20013846231197,2320.6806685057863,Science & Technology,sales_quantity
2024-03-24,1223.1801662280102,-57.697126720929724,2439.2923743171996,Science & Technology,sales_quantity
2024-03-31,1348.9121765981936,110.4361037417993,2605.664980895047,Science & Technology,sales_quantity
2024-04-07,1125.5946207805853,-207.27152776897913,2446.063358664798,Science & Technology,sales_quantity
2024-04-14,871.466823818513,-403.5836285303794,2103.162732104874,Science & Technology,sales_quantity
2024-04-21,1030.1456499434307,-210.96369496597433,2318.315062757577,Science & Technology,sales_quantity
2024-04-28,1511.532797573594,231.8230951019994,2746.7192208464885,Science & Technology,sales_quantity
2024-05-05,1764.750971626838,509.80738199952094,3098.3158201127767,Science & Technology,sales_quantity
2024-05-12,1482.1298608335094,205.78654652353737,2797.2812139614334,Science & Technology,sales_quantity
2024-05-19,983.0352467341409,-215.45818123671165,2206.3627539684685,Science & Technology,sales_quantity
2024-05-26,774.6600965414889,-386.37631766150906,1998.1658197650042,Science & Technology,sales_quantity
2024-06-02,900.2235542185326,-386.6796259345127,2098.7428774507216,Science & Technology,sales_quantity
2024-06-09,952.0935228413396,-356.73636439985705,2150.8341715184865,Science & Technology,sales_quantity
2024-06-16,698.2612762861509,-474.5359128441111,1985.2875780868744,Science & Technology,sales_quantity
2024-06-23,421.13713743312485,-863.4843978276045,1587.2770452930938,Science & Technology,sales_quantity
2024-06-30,473.7366067167718,-764.297531681121,1729.8033602219782,Science & Technology,sales_quantity
2024-07-07,686.5460244565127,-566.913664822783,1959.915911721517,Science & Technology,sales_quantity
2024-07-14,546.1003072231036,-690.6546898942767,1852.9622954244408,Science & Technology,sales_quantity
2024-07-21,32.162662160208015,-1269.4555081909066,1222.6328748106262,Science & Technology,sales_quantity
2024-07-28,-21.873309420174564,-1221.3510198563283,1263.1147857006918,Science & Technology,sales_quantity
2024-08-04,1258.3197105915683,35.07368601323316,2571.4676221370664,Science & Technology,sales_quantity
2024-08-11,3599.7194476572868,2393.240723555697,4840.853958950155,Science & Technology,sales_quantity
2024-08-18,5484.618149725628,4221.448533174626,6643.172601681111,Science & Technology,sales_quantity
2024-08-25,5472.425599176792,4186.274625262334,6676.077179087805,Science & Technology,sales_quantity
2024-09-01,3591.775453823997,2300.971808599521,4812.740649063885,Science & Technology,sales_quantity
2024-09-08,1280.139040080481,39.3136079532833,2530.910967794878,Science & Technology,sales_quantity
2024-09-15,-44.584121371048695,-1309.9776685459221,1225.7673609873,Science & Technology,sales_quantity
2024-09-22,-194.93392132892643,-1359.5501673483648,1065.1150856420109,Science & Technology,sales_quantity
2024-09-29,12.219057333726028,-1265.6948611235937,1235.5872119318378,Science & Technology,sales_quantity
2024-10-06,-82.52517680195194,-1328.4966652320747,1100.0064194329468,Science & Technology,sales_quantity
2024-10-13,-349.6962762517253,-1598.309977052546,913.3550432260678,Science & Technology,sales_quantity
2024-10-20,-367.82481605656994,-1620.2517094289478,891.9731588135148,Science & Technology,sales_quantity
2024-10-27,-173.557486564324,-1333.5222321784743,1110.3275500777534,Science & Technology,sales_quantity
2024-11-03,-199.8918198266241,-1494.2195823188856,1027.8711324400244,Science & Technology,sales_quantity
2024-11-10,-563.8990127518689,-1770.717758509814,645.9368730865518,Science & Technology,sales_quantity
2024-11-17,-795.5992278275846,-2159.399605428036,467.7015296121458,Science & Technology,sales_quantity
2024-11-24,-470.7856727464224,-1744.3862084192856,780.7208875552956,Science & Technology,sales_quantity
2024-12-01,116.24914429267324,-1172.587142194066,1357.6210916667264,Science & Technology,sales_quantity
2024-12-08,282.8744002746039,-964.1870178919587,1623.8620007898642,Science & Technology,sales_quantity
2024-12-15,11.201186798970866,-1277.1749797551167,1231.2063124237864,Science & Technology,sales_quantity
2024-12-22,320.8244165680054,-911.3939446698807,1589.3584757056447,Science & Technology,sales_quantity
2024-12-29,2223.675813112862,1068.2900188257142,3489.050175432315,Science & Technology,sales_quantity
2025-01-05,5310.8163225865765,4034.1124215638165,6534.991374093149,Science & Technology,sales_quantity
2025-01-12,7704.738962919095,6379.7417378786695,8957.566416232592,Science & Technology,sales_quantity
2025-01-19,7684.402800769315,6417.358091792858,8920.441984908066,Science & Technology,sales_quantity
2025-01-26,5339.394289338414,4053.475681920311,6563.387061359255,Science & Technology,sales_quantity
2025-02-02,2469.150230654749,1253.1622723779938,3710.318052059651,Science & Technology,sales_quantity
2025-02-09,847.7492313473554,-386.44268843453347,2038.0457678062123,Science & Technology,sales_quantity
2025-02-16,728.07308695905,-506.26757615428585,2001.2879982156262,Science & Technology,sales_quantity
2025-02-23,1059.9584461486854,-175.1538758700539,2304.299572767617,Science & Technology,sales_quantity
2025-03-02,909.6308059801315,-316.1116605563975,2080.2792968612557,Science & Technology,sales_quantity
2025-03-09,362.4287545064073,-882.446991611501,1597.619997898776,Science & Technology,sales_quantity
2025-03-16,57.41421720456333,-1157.291612490576,1337.446821736805,Science & Technology,sales_quantity
2025-03-23,204.40835301266173,-1016.6954023154683,1447.2931543277155,Science & Technology,sales_quantity
2025-03-30,378.7630781596123,-859.2819160776515,1745.1467088134982,Science & Technology,sales_quantity
2025-04-06,209.9319008619759,-1054.494865825514,1458.6257658103525,Science & Technology,sales_quantity
2025-04-13,-78.34930691597913,-1313.0420682155675,1123.505675576449,Science & Technology,sales_quantity
2025-04-20,-6.753339644215316,-1230.8927821708903,1259.6655301739718,Science & Technology,sales_quantity
2025-04-27,451.93416554675406,-820.9195656447112,1679.1106651916916,Science & Technology,sales_quantity
2025-05-04,785.0375387108445,-476.26530758138864,1998.4088510581676,Science & Technology,sales_quantity
2025-05-11,591.2835991839646,-668.3277512937942,1799.2524021332897,Science & Technology,sales_quantity
2025-05-18,88.8207178304404,-1184.4066254505508,1349.192087152962,Science & Technology,sales_quantity
2025-05-25,-193.065728063492,-1435.5045183207437,1142.8952451692462,Science & Technology,sales_quantity
2025-06-01,-103.53786391135631,-1403.1878918092978,1159.204778569963,Science & Technology,sales_quantity
2025-06-08,-7.695319809178471,-1301.4401929573892,1301.3550719736597,Science & Technology,sales_quantity
2025-06-15,-214.58206852155382,-1573.6508524762774,1013.8272821503685,Science & Technology,sales_quantity
2025-06-22,-521.3712462538324,-1706.89481737299,713.3624399581363,Science & Technology,sales_quantity
2025-06-29,-533.8313653794327,-1753.675105944625,786.4164902068283,Science & Technology,sales_quantity
2025-07-06,-312.2326752262908,-1537.7412459439333,951.3913439570455,Science & Technology,sales_quantity
2025-07-13,-363.0065834743446,-1658.7317132581436,863.2784935989143,Science & Technology,sales_quantity
2025-07-20,-850.9778660404326,-2138.6407222569414,389.8124368220381,Science & Technology,sales_quantity
2025-07-27,-1067.7345584695097,-2318.527618648791,160.69632789299754,Science & Technology,sales_quantity
2025-08-03,-49.546880656996954,-1327.5646617797702,1274.4306570870735,Science & Technology,sales_quantity
2025-08-10,2189.0315432430116,924.3711075773687,3484.252510108853,Science & Technology,sales_quantity
2025-08-17,4286.393129040243,3051.2987751226333,5534.589714754647,Science & Technology,sales_quantity
2025-08-24,4663.069884060236,3459.059494381759,5923.360545390624,Science & Technology,sales_quantity
2025-08-31,3037.046467199409,1806.8240753747946,4317.275784673162,Science & Technology,sales_quantity
2025-09-07,675.6827527194359,-611.4660726828292,1954.0167144988818,Science & Technology,sales_quantity
2025-09-14,-880.6433957653531,-2069.8817289575904,328.069079557164,Science & Technology,sales_quantity
2025-09-21,-1195.979966681423,-2588.526603741802,41.42001880401228,Science & Technology,sales_quantity
2025-09-28,-984.8368832653543,-2282.5612040569417,260.4522668477137,Science & Technology,sales_quantity
2025-10-05,-1013.4145221411593,-2335.789408125999,110.0484770343831,Science & Technology,sales_quantity
2025-10-12,-1284.4437185978827,-2464.7446658022336,-58.794806870134366,Science & Technology,sales_quantity
2025-10-19,-1362.8581232040206,-2634.8864447185765,-128.0885504340293,Science & Technology,sales_quantity
2025-10-26,-1177.9391670771936,-2433.5639509807097,168.0735609200933,Science & Technology,sales_quantity
2025-11-02,-1138.1744880392393,-2427.6762397184734,139.70457609908058,Science & Technology,sales_quantity
2025-11-09,-1463.5030894376844,-2707.7145141690116,-163.4190250887991,Science & Technology,sales_quantity
2025-11-16,-1763.556808156956,-2964.034856764788,-594.9845790347374,Science & Technology,sales_quantity
2025-11-23,-1540.0206382965027,-2773.263140343582,-234.7824574285984,Science & Technology,sales_quantity
2025-11-30,-948.0116190842109,-2164.7470905942046,317.60567229780526,Science & Technology,sales_quantity
2025-12-07,-673.0884921975794,-1982.2000167692963,618.1629885770049,Science & Technology,sales_quantity
2025-12-14,-917.6450684893686,-2176.885245100985,285.5682913231407,Science & Technology,sales_quantity
2025-12-21,-807.8357539173044,-2047.9239115950286,444.9908382766234,Science & Technology,sales_quantity
2023-01-01,278479.4222921564,216138.6345194827,338474.0871676717,Science & Technology,sales_amount
2023-01-08,444892.57936664816,383760.6046029932,504007.06267005944,Science & Technology,sales_amount
2023-01-15,529047.4631431047,464483.65530238656,587179.6441171361,Science & Technology,sales_amount
2023-01-22,469760.5900155944,414127.69882917625,531635.4918779596,Science & Technology,sales_amount
2023-01-29,315718.63474296813,254319.86453764894,375710.269280342,Science & Technology,sales_amount
2023-02-05,177720.5209997223,116539.22423634291,241292.5020735338,Science & Technology,sales_amount
2023-02-12,125726.33330069412,66293.4843088067,184450.1345085944,Science & Technology,sales_amount
2023-02-19,139219.49660689716,78702.54149867923,199022.21097588225,Science & Technology,sales_amount
2023-02-26,153152.9851521299,93651.67000037839,212161.5843084452,Science & Technology,sales_amount
2023-03-05,135198.7333931013,75250.39045339612,200528.86896903568,Science & Technology,sales_amount
2023-03-12,106943.49134734826,44972.641234432995,165527.65555252117,Science & Technology,sales_amount
2023-03-19,99358.57973657484,38277.42224492911,159185.6511081593,Science & Technology,sales_amount
2023-03-26,109520.61548440345,52112.17876971372,166977.9957438654,Science & Technology,sales_amount
2023-04-02,111313.13966601246,49536.65346257341,174046.46382905674,Science & Technology,sales_amount
2023-04-09,96696.28412738934,34644.42466518136,154944.5853732696,Science & Technology,sales_amount
2023-04-16,87635.83854469167,28600.829404886048,148402.72578728478,Science & Technology,sales_amount
2023-04-23,103833.64130216252,45022.0653894198,165711.04184782604,Science & Technology,sales_amount
2023-04-30,132527.12248241698,70853.14178727048,192891.66804991805,Science & Technology,sales_amount
2023-05-07,142416.14064837585,80219.51731608556,205510.65801261473,Science & Technology,sales_amount
2023-05-14,123100.14253468426,64280.406537596136,183326.25558847794,Science & Technology,sales_amount
2023-05-21,97271.67888890207,35071.948498721395,159267.5522674932,Science & Technology,sales_amount
2023-05-28,90218.25446998746,32866.86147486874,153313.62765487318,Science & Technology,sales_amount
2023-06-04,98395.22885292346,39859.64264526055,154848.00593557296,Science & Technology,sales_amount
2023-06-11,98728.20285484719,36836.87685571799,158101.9353281434,Science & Technology,sales_amount
2023-06-18,83771.06873730205,25258.891544966362,143726.22905596314,Science & Technology,sales_amount
2023-06-25,72303.90184308327,16346.908895397868,133022.50941118944,Science & Technology,sales_amount
2023-07-02,79741.52007645865,22964.860578878965,139774.7106647971,Science & Technology,sales_amount
2023-07-09,91194.12966694166,29265.56051505902,150334.98078968958,Science & Technology,sales_amount
2023-07-16,80529.72884449147,21171.189247796687,141195.2148197669,Science & Technology,sales_amount
2023-07-23,55656.703398120226,-3134.9814584120877,115422.29974399677,Science & Technology,sales_amount
2023-07-30,66456.22596414812,4120.852783864069,125065.59021248829,Science & Technology,sales_amount
2023-08-06,151683.86553566734,90276.0769490321,210194.31710726258,Science & Technology,sales_amount
2023-08-13,281122.88482157444,223211.81009787452,346461.12758476735,Science & Technology,sales_amount
2023-08-20,366929.61661388783,305248.7436638568,422832.54361126875,Science & Technology,sales_amount
2023-08-27,342899.5753651315,283656.5425113909,398668.2080422712,Science & Technology,sales_amount
2023-09-03,228777.78686618467,169288.5656035195,285067.10133410717,Science & Technology,sales_amount
2023-09-10,109075.97774823749,46728.14545452897,170452.18672501933,Science & Technology,sales_amount
2023-09-17,50866.45867450265,-10477.135311477085,117563.26831679542,Science & Technology,sales_amount
2023-09-24,50727.323264119994,-1966.7584346853819,111597.56016154494,Science & Technology,sales_amount
2023-10-01,61181.275939309875,-556.8821385247323,122205.7703991112,Science & Technology,sales_amount
2023-10-08,53527.79912593973,-11251.03380687355,112393.74864190417,Science & Technology,sales_amount
2023-10-15,40392.51132033946,-22524.698637479112,99740.87955918683,Science & Technology,sales_amount
2023-10-22,41856.93808690347,-15292.927989691327,101265.57375729275,Science & Technology,sales_amount
2023-10-29,50741.219772728684,-10741.06023815794,109111.07812924283,Science & Technology,sales_amount
2023-11-05,45005.77365157058,-15209.734349471732,107129.52353433723,Science & Technology,sales_amount
2023-11-12,25014.68637429687,-34938.58298325472,81868.30380087714,Science & Technology,sales_amount
2023-11-19,18043.58799170793,-37096.83856611292,81143.3609771377,Science & Technology,sales_amount
2023-11-26,39739.32949685209,-19526.84238760237,99868.92126768777,Science & Technology,sales_amount
2023-12-03,67002.3623407833,7515.430548139827,129935.29861632711,Science & Technology,sales_amount
2023-12-10,67494.74950061808,11840.605820164881,124847.45550256544,Science & Technology,sales_amount
2023-12-17,53921.483293565165,-1979.016299290582,116397.18658513806,Science & Technology,sales_amount
2023-12-24,87543.64051202491,25030.086854333906,152994.95409919426,Science & Technology,sales_amount
2023-12-31,210552.19919321145,148913.5692251114,267946.6949202079,Science & Technology,sales_amount
2024-01-07,379652.10771949106,320386.8522049894,437081.2512767305,Science & Technology,sales_amount
2024-01-14,485760.13436703646,428046.89496161084,551546.5966120097,Science & Technology,sales_amount
2024-01-21,451674.0261362287,391531.9342223716,511019.59962699114,Science & Technology,sales_amount
2024-01-28,306883.24515698594,246862.66348528516,369681.6136430174,Science & Technology,sales_amount
2024-02-04,158499.99832463657,97552.87020380773,217092.18448120347,Science & Technology,sales_amount
2024-02-11,90167.03569227507,30822.931079975497,146663.89702013723,Science & Technology,sales_amount
2024-02-18,96569.59792843394,34981.93045888724,157307.2428394111,Science & Technology,sales_amount
2024-02-25,114493.25867815205,56469.85847107761,173969.71290770214,Science & Technology,sales_amount
2024-03-03,101866.9229121174,36524.00893512858,161371.20371754962,Science & Technology,sales_amount
2024-03-10,72654.70791672586,7996.593982749136,132995.44516482163,Science & Technology,sales_amount
2024-03-17,60413.80336288478,2855.271947859048,122534.34273416323,Science & Technology,sales_amount
2024-03-24,69189.26342309621,8466.474032541266,130998.95902638453,Science & Technology,sales_amount
2024-03-31,74043.91551968592,14530.095248938731,136823.8357559076,Science & Technology,sales_amount
2024-04-07,61366.55019666339,4056.3249359948654,123144.93909169237,Science & Technology,sales_amount
2024-04-14,49226.77819157436,-14707.007892265803,108909.4444582855,Science & Technology,sales_amount
2024-04-21,60811.63170627649,1760.4560508938607,119852.74821526106,Science & Technology,sales_amount
2024-04-28,89549.50063627756,28612.118112909306,151487.9806351694,Science & Technology,sales_amount
2024-05-05,104600.85959155881,39018.973298206394,164191.84740622874,Science & Technology,sales_amount
2024-05-12,89572.67349175535,34204.995588782156,145379.10512158013,Science & Technology,sales_amount
2024-05-19,62560.43349194662,6077.667462926788,124927.37068771357,Science & Technology,sales_amount
2024-05-26,51430.96610688887,-9233.11439576334,112222.79199249882,Science & Technology,sales_amount
2024-06-02,58463.10709010548,2071.5314355913765,119628.64969370165,Science & Technology,sales_amount
2024-06-09,61595.670433589745,4164.699273969814,122940.83559295945,Science & Technology,sales_amount
2024-06-16,48528.97497759946,-11069.238406421451,113081.98666724864,Science & Technology,sales_amount
2024-06-23,34675.50400647192,-24552.420530233565,94286.4999355179,Science & Technology,sales_amount
2024-06-30,38901.94422010547,-17853.232466237212,95727.75711273513,Science & Technology,sales_amount
2024-07-07,51835.28592817862,-8610.588666521991,113411.4559232649,Science & Technology,sales_amount
2024-07-14,46001.588665262956,-12665.43696773058,107377.75139342314,Science & Technology,sales_amount
2024-07-21,20805.19611691324,-37018.26582123007,86513.64454092637,Science & Technology,sales_amount
2024-07-28,21099.27219685872,-38498.39456056717,79585.17916967178,Science & Technology,sales_amount
2024-08-04,92891.14752519153,32703.51627990567,153886.11108619923,Science & Technology,sales_amount
2024-08-11,220029.37142636487,158649.17281200827,280667.29973905673,Science & Technology,sales_amount
2024-08-18,320311.13983546983,259740.79053046892,375025.2430757468,Science & Technology,sales_amount
2024-08-25,317202.6348957759,258418.6962449121,378337.89365645696,Science & Technology,sales_amount
2024-09-01,213888.2805759772,156898.27010819863,274123.03862074215,Science & Technology,sales_amount
2024-09-08,88652.26279339974,34043.05802646558,146712.02196139164,Science & Technology,sales_amount
2024-09-15,17582.730959256172,-41154.621637065575,78921.1127967924,Science & Technology,sales_amount
2024-09-22,10131.96905175905,-51107.01563253752,73409.80221837442,Science & Technology,sales_amount
2024-09-29,22023.43220356785,-39173.23987320688,81323.70807441477,Science & Technology,sales_amount
2024-10-06,17652.698887171995,-45034.429754901095,69737.65085280176,Science & Technology,sales_amount
2024-10-13,3591.0529499520926,-54571.24519246478,59511.715755753015,Science & Technology,sales_amount
2024-10-20,2048.7524011398637,-63135.476005959485,64854.194811057285,Science & Technology,sales_amount
2024-10-27,11305.687210359494,-46471.15974580567,73486.29740879395,Science & Technology,sales_amount
2024-11-03,9172.04592592732,-53304.860098551806,71944.03908809881,Science & Technology,sales_amount
2024-11-10,-9850.965005615755,-69959.46431173557,50942.197239043315,Science & Technology,sales_amount
2024-11-17,-21242.81022010078,-77548.62396186807,38829.712366028245,Science & Technology,sales_amount
2024-11-24,-4046.4371692619243,-62636.80045290093,53579.95781796631,Science & Technology,sales_amount
2024-12-01,25103.480701131855,-35129.54136017194,88207.78466890394,Science & Technology,sales_amount
2024-12-08,31255.97423285967,-30013.111654106837,89428.42239300463,Science & Technology,sales_amount
2024-12-15,16520.011062792197,-45696.47052383671,75770.57288634326,Science & Technology,sales_amount
2024-12-22,36904.13526472525,-22314.067438517875,92757.59602817558,Science & Technology,sales_amount
2024-12-29,144296.97295613788,83734.03204559126,202773.92333165687,Science & Technology,sales_amount
2025-01-05,312311.85516009305,254127.08021610472,372457.0424421964,Science & Technology,sales_amount
2025-01-12,437684.72233606764,375167.69921799,499054.27407058555,Science & Technology,sales_amount
2025-01-19,429827.94475133385,368850.3861015563,491257.17602934426,Science & Technology,sales_amount
2025-01-26,298009.0989927057,237541.94695180663,363237.5910973882,Science & Technology,sales_amount
2025-02-02,142101.39020834843,80418.52248173901,200573.1470336151,Science & Technology,sales_amount
2025-02-09,57159.05526879027,-3380.5886958447672,117697.50024468535,Science & Technology,sales_amount
2025-02-16,54212.99522742379,-3565.1008565370385,114527.10132667318,Science & Technology,sales_amount
2025-02-23,74684.95453596185,19261.5810711262,134907.28116407053,Science & Technology,sales_amount
2025-03-02,67951.42636606988,6253.856884159771,128003.97671966814,Science & Technology,sales_amount
2025-03-09,39005.11270290665,-22905.08882697219,96310.27242367851,Science & Technology,sales_amount
2025-03-16,22230.762470030462,-37787.67320306917,80298.03631153195,Science & Technology,sales_amount
2025-03-23,28694.510597672466,-27509.018717363422,88659.69323589792,Science & Technology,sales_amount
2025-03-30,36113.45389920332,-18213.62270068068,100556.83326070271,Science & Technology,sales_amount
2025-04-06,26037.29557713825,-32887.45869498702,82913.18309665076,Science & Technology,sales_amount
2025-04-13,11668.58302478354,-44613.19044323621,71885.37621294627,Science & Technology,sales_amount
2025-04-20,18413.53668321804,-43459.60119720994,76313.19621293276,Science & Technology,sales_amount
2025-04-27,46090.04539674824,-13404.530838115872,105128.5738502534,Science & Technology,sales_amount
2025-05-04,65718.11278866247,4354.360888412576,123032.33132106831,Science & Technology,sales_amount
2025-05-11,55633.364511928,-8260.351961842409,114740.16787825103,Science & Technology,sales_amount
2025-05-18,28437.627925189467,-29593.435025485673,91225.6079133827,Science & Technology,sales_amount
2025-05-25,13299.889411304976,-41402.04588621318,77050.01372424004,Science & Technology,sales_amount
2025-06-01,18374.389863498192,-38622.54044545282,79988.82769608278,Science & Technology,sales_amount
2025-06-08,23856.513832079996,-33582.848583325635,87363.07468790365,Science & Technology,sales_amount
2025-06-15,13249.254563526782,-43987.22604659766,76088.91847279563,Science & Technology,sales_amount
2025-06-22,-2285.4854091253437,-60062.29076470838,58362.51911028984,Science & Technology,sales_amount
2025-06-29,-1597.6041256208919,-66138.53884611628,51421.69796163514,Science & Technology,sales_amount
2025-07-06,11798.2397496448,-45856.47646121387,67373.21939901107,Science & Technology,sales_amount
2025-07-13,10712.035774232962,-47980.79985664104,67094.37973653832,Science & Technology,sales_amount
2025-07-20,-13245.47357391609,-74322.55048867899,51855.66890838752,Science & Technology,sales_amount
2025-07-27,-21793.388527773554,-82213.25796305054,40453.21324383951,Science & Technology,sales_amount
2025-08-03,36065.212625309454,-24472.17566100362,96171.60102507849,Science & Technology,sales_amount
2025-08-10,158066.2680828938,95110.86860533207,215126.3035783611,Science & Technology,sales_amount
2025-08-17,270157.8996098904,211147.6403394659,330168.8518683799,Science & Technology,sales_amount
2025-08-24,288086.91295550327,231206.98677710508,350610.5265141392,Science & Technology,sales_amount
2025-08-31,198311.29039055106,136312.18664726694,257457.36199091916,Science & Technology,sales_amount
2025-09-07,70160.01097767844,7796.58288538729,131058.79002742357,Science & Technology,sales_amount
2025-09-14,-13513.819237079733,-75184.07789764872,44855.54177650396,Science & Technology,sales_amount
2025-09-21,-29882.191130165404,-89645.00508223411,31478.154295258293,Science & Technology,sales_amount
2025-09-28,-17787.446359502806,-76710.22952516993,40683.524596591495,Science & Technology,sales_amount
2025-10-05,-18576.639292624695,-71641.20327117585,44039.77494102235,Science & Technology,sales_amount
2025-10-12,-32730.232414867394,-88252.4544991419,26193.83234716306,Science & Technology,sales_amount
2025-10-19,-37347.46806201586,-96059.43783326409,26164.901704515814,Science & Technology,sales_amount
2025-10-26,-28546.60715560887,-88614.38674686069,29621.817863519886,Science & Technology,sales_amount
2025-11-02,-27298.49160565662,-86325.00024317739,33969.82182200848,Science & Technology,sales_amount
2025-11-09,-44464.87897170558,-103199.2587116928,17387.067581625728,Science & Technology,sales_amount
2025-11-16,-59497.707866154014,-120306.53165177637,1774.1890463144389,Science & Technology,sales_amount
2025-11-23,-47387.42579975841,-112357.6897053255,14742.580529678118,Science & Technology,sales_amount
2025-11-30,-17639.75262105429,-75920.1618109298,37375.33256459187,Science & Technology,sales_amount
2025-12-07,-5819.711620909766,-66911.11608637893,55825.70198878549,Science & Technology,sales_amount
